# FNIRS session start 2025-08-10T02:36:38.757588Z
# columns: t_rel, sr, nr, red_mean, red_std, red_min, red_max, ir_mean, ir_std, ir_min, ir_max, red_slope, ir_slope, mbll_hbo_mean, mbll_hbo_std, mbll_hbr_mean, mbll_hbr_std, hbo_slope, hbr_slope, red_delta_mean, ir_delta_mean, hr_bpm
140.641,1230.000,33.000,50896.553661,23244.051218,0.000000,65535.000000,47228.212958,24559.184837,386.000000,65535.000000,-5.931508,7.985888,0.314731,2.538530,0.678393,3.945256,-0.004612,0.008911,-14638.446339,-18306.787042,0.000
141.692,1208.000,33.000,50899.323207,23246.347038,0.000000,65535.000000,47234.733374,24560.032595,386.000000,65535.000000,-2.445200,-1.181541,0.316422,2.544417,0.680319,3.959834,-0.002964,0.006967,-14635.676793,-18300.266626,0.000
142.711,1152.000,31.000,50918.456734,23241.210025,0.000000,65535.000000,47240.853650,24561.633385,386.000000,65535.000000,-1.768622,-8.266308,0.320536,2.545107,0.678058,3.961081,-0.003786,0.008732,-14616.543266,-18294.146350,0.000
143.761,1220.000,33.000,50911.582453,23256.356639,0.000000,65535.000000,47260.259871,24554.021929,386.000000,65535.000000,-13.378899,2.419078,0.309871,2.553744,0.688611,3.986357,-0.006119,0.012278,-14623.417547,-18274.740129,0.000
144.812,1212.000,33.000,50912.384794,23263.438461,0.000000,65535.000000,47287.274633,24537.491893,386.000000,65535.000000,-16.366378,3.943668,0.314183,2.551259,0.686108,3.983850,-0.004980,0.009506,-14622.615206,-18247.725367,0.000
145.800,1148.000,31.000,50903.362873,23263.466778,0.000000,65535.000000,47292.220170,24535.338927,386.000000,65535.000000,-16.983692,-3.761621,0.312589,2.542458,0.682610,3.960590,-0.004299,0.008425,-14631.637127,-18242.779830,0.000
146.882,1230.000,33.000,50907.624956,23273.511576,0.000000,65535.000000,47307.368390,24526.335826,386.000000,65535.000000,-16.400201,4.745772,0.308645,2.552429,0.689597,3.986788,-0.005243,0.009639,-14627.375044,-18227.631610,0.000
147.871,1150.000,31.000,50916.492602,23271.364956,0.000000,65535.000000,47309.298074,24521.534907,386.000000,65535.000000,-11.856261,5.402117,0.309936,2.551143,0.688299,3.984427,-0.003831,0.006604,-14618.507398,-18225.701926,0.000
148.891,1178.000,32.000,50925.023960,23270.792990,0.000000,65535.000000,47324.411288,24509.722335,386.000000,65535.000000,-7.841280,3.846806,0.312807,2.546662,0.685015,3.975413,-0.002199,0.002947,-14609.976040,-18210.588712,0.000
149.940,1234.000,33.000,50937.473412,23269.398518,0.000000,65535.000000,47328.787995,24510.008457,386.000000,65535.000000,3.212254,3.304369,0.314529,2.542824,0.681797,3.962711,0.000772,-0.002890,-14597.526588,-18206.212005,0.000
150.961,1158.000,31.000,50922.626582,23289.616895,0.000000,65535.000000,47331.577924,24506.513178,386.000000,65535.000000,17.999400,14.979473,0.304065,2.553127,0.693290,3.991984,0.001090,-0.004154,-14612.373418,-18203.422076,0.000
151.981,1162.000,32.000,50908.816197,23299.576285,0.000000,65535.000000,47342.917247,24499.343598,386.000000,65535.000000,15.955381,3.530862,0.306374,2.559864,0.696068,4.011955,0.001553,-0.004216,-14626.183803,-18192.082753,0.000
153.030,1162.000,32.000,50906.138578,23301.399011,0.000000,65535.000000,47316.416430,24507.535178,386.000000,65535.000000,11.225200,0.320702,0.304203,2.559886,0.696295,4.007740,0.001886,-0.004805,-14628.861422,-18218.583570,0.000
154.080,1242.000,34.000,50909.864504,23312.171633,0.000000,65535.000000,47336.817995,24485.218245,386.000000,65535.000000,-3.469805,9.719018,0.296762,2.562265,0.702404,4.019045,0.000360,-0.002752,-14551.135496,-18198.182005,0.000
155.131,1182.000,32.000,50896.579503,23331.763382,0.000000,65535.000000,47348.584314,24481.384621,424.000000,65535.000000,-13.478612,0.782406,0.295157,2.578516,0.712098,4.061866,-0.000212,-0.000274,-14638.420497,-18186.415686,0.000
156.150,1150.000,31.000,50902.341491,23328.341331,0.000000,65535.000000,47360.726772,24474.626673,424.000000,65535.000000,-14.971087,4.155802,0.299532,2.574131,0.707692,4.051060,-0.000706,0.000225,-14586.658509,-18174.273228,0.000
157.170,1210.000,33.000,50864.294486,23353.400951,0.000000,65535.000000,47349.950310,24470.394371,424.000000,65535.000000,-26.289879,2.466729,0.291147,2.582453,0.717545,4.074604,-0.001554,0.001641,-14670.705514,-18185.049690,0.000
158.252,1210.000,33.000,50835.561279,23359.699100,0.000000,65535.000000,47364.859528,24466.632176,424.000000,65535.000000,-29.598207,5.595766,0.289293,2.583155,0.719597,4.077404,-0.000454,-0.000820,-14699.438721,-18170.140472,0.000
159.272,1180.000,32.000,50796.479000,23380.461838,0.000000,65535.000000,47392.560709,24449.867296,424.000000,65535.000000,-29.161157,13.526132,0.284539,2.582766,0.723875,4.080966,-0.000128,-0.002224,-14738.521000,-18142.439291,0.000
160.320,1174.000,32.000,50761.601562,23406.721137,0.000000,65535.000000,47398.530651,24436.543226,424.000000,65535.000000,-29.386107,18.286541,0.284435,2.592171,0.730943,4.109685,-0.001230,-0.000322,-14773.398438,-18136.469349,0.000
161.371,1216.000,33.000,50738.244947,23418.690740,0.000000,65535.000000,47390.179281,24436.358547,441.000000,65535.000000,-32.085620,10.434804,0.278805,2.595921,0.736175,4.119958,-0.001898,0.001996,-14796.755053,-18144.820719,0.000
162.361,1132.000,31.000,50718.615045,23442.560395,0.000000,65535.000000,47424.396602,24407.943106,441.000000,65535.000000,-31.866248,13.366404,0.278285,2.597498,0.739067,4.128714,-0.002500,0.002804,-14816.384955,-18110.603398,0.000
163.440,1212.000,33.000,50727.031473,23453.535948,0.000000,65535.000000,47423.902180,24395.703239,441.000000,65535.000000,-30.711754,19.483778,0.273284,2.594818,0.740857,4.123476,-0.003588,0.004359,-14807.968527,-18111.097820,0.000
164.460,1218.000,33.000,50752.821756,23454.545481,0.000000,65535.000000,47445.731415,24371.214293,441.000000,65535.000000,-25.395081,26.265192,0.267761,2.590747,0.742122,4.118243,-0.003793,0.003724,-14782.178244,-18089.268585,0.000
165.541,1204.000,33.000,50726.980822,23470.765087,0.000000,65535.000000,47458.633434,24347.353269,441.000000,65535.000000,-27.050303,22.881949,0.274489,2.586135,0.738100,4.112202,-0.003093,0.002322,-14808.019178,-18076.366566,0.000
166.562,1182.000,32.000,50732.961590,23463.364637,0.000000,65535.000000,47462.061764,24345.271029,441.000000,65535.000000,-23.225639,24.398501,0.269654,2.582676,0.737820,4.100548,-0.003833,0.004187,-14802.038410,-18072.938236,0.000
167.611,1174.000,32.000,50729.989566,23463.665171,0.000000,65535.000000,47482.088095,24335.596757,441.000000,65535.000000,-15.099980,24.258786,0.271131,2.578953,0.735121,4.090948,-0.002764,0.002520,-14805.010434,-18052.911905,0.000
168.632,1176.000,32.000,50721.118821,23469.608604,0.000000,65535.000000,47493.468612,24332.629266,441.000000,65535.000000,-15.679180,23.630990,0.272364,2.579756,0.735363,4.093991,-0.003273,0.003456,-14813.881179,-18041.531388,0.000
169.651,1146.000,31.000,50710.950489,23469.403047,0.000000,65535.000000,47482.981877,24332.405159,441.000000,65535.000000,5.463979,15.546658,0.277744,2.573158,0.729592,4.076577,0.000695,-0.002882,-14824.049511,-18052.018123,0.000
170.671,1172.000,32.000,50697.508878,23485.353532,0.000000,65535.000000,47474.077599,24327.126445,441.000000,65535.000000,6.107191,8.096192,0.267057,2.578836,0.738603,4.093034,-0.000045,-0.000676,-14837.491122,-18060.922401,0.000
171.690,1166.000,32.000,50687.015616,23503.894752,0.000000,65535.000000,47476.173549,24319.299754,441.000000,65535.000000,9.572365,-2.740823,0.262582,2.587921,0.746618,4.119331,-0.000827,0.002237,-14847.984384,-18058.826451,0.000
172.772,1231.000,33.000,50685.909836,23497.925494,0.000000,65535.000000,47473.677812,24311.661349,394.000000,65535.000000,15.997022,-22.785930,0.270614,2.584708,0.741492,4.115023,0.000012,0.002152,-14849.090164,-18061.322188,0.000
173.792,1186.000,32.000,50687.884025,23494.858956,0.000000,65535.000000,47452.387241,24323.510608,394.000000,65535.000000,17.952742,-21.957985,0.267509,2.592345,0.746313,4.132416,-0.001171,0.004214,-14847.115975,-18082.612759,0.000
174.842,1186.000,33.000,50669.558320,23505.108196,0.000000,65535.000000,47419.249105,24347.911733,394.000000,65535.000000,13.594147,-39.550109,0.266590,2.605184,0.752989,4.160729,-0.001865,0.007753,-14865.441680,-18115.750895,0.000
175.861,1190.000,32.000,50669.188853,23514.258538,0.000000,65535.000000,47414.193038,24351.559055,394.000000,65535.000000,23.872411,-48.152843,0.262841,2.615194,0.760318,4.186439,-0.001157,0.007800,-14865.811147,-18120.806962,0.000
176.941,1142.000,31.000,50664.120563,23515.708632,0.000000,65535.000000,47401.186532,24351.002304,394.000000,65535.000000,17.525739,-47.595316,0.261416,2.612582,0.759834,4.180182,-0.001998,0.008866,-14870.879437,-18133.813468,0.000
177.961,1166.000,32.000,50643.186320,23518.029141,0.000000,65535.000000,47391.652572,24356.692929,394.000000,65535.000000,11.069497,-51.183369,0.266843,2.609909,0.755909,4.172137,0.001312,0.003013,-14825.813680,-18143.347428,0.000
178.980,1206.000,33.000,50630.498032,23529.155745,0.000000,65535.000000,47395.124566,24355.057014,394.000000,65535.000000,4.459426,-41.819090,0.263751,2.613593,0.760235,4.183011,0.001798,0.000791,-14904.501968,-18139.875434,0.000
180.032,1136.000,31.000,50608.122426,23552.326386,0.000000,65535.000000,47401.438086,24340.763692,394.000000,65535.000000,-0.780065,-29.449367,0.260357,2.618603,0.766516,4.200687,0.001156,0.000418,-14926.877574,-18133.561914,0.000
181.051,1202.000,33.000,50601.567946,23556.918483,0.000000,65535.000000,47396.753505,24344.420923,394.000000,65535.000000,2.548863,-32.186057,0.255067,2.619342,0.769889,4.203895,0.001394,0.000533,-14933.432054,-18138.246495,0.000
182.104,1208.000,32.000,50624.475843,23545.757736,0.000000,65535.000000,47418.009750,24337.449036,394.000000,65535.000000,3.166539,-19.338900,0.252511,2.618702,0.770168,4.202612,-0.000009,0.002156,-14910.524157,-18116.990250,0.000
# FNIRS session start 2025-08-10T02:50:32.997011Z
# columns: t_rel, sr, nr, red_mean, red_std, red_min, red_max, ir_mean, ir_std, ir_min, ir_max, red_slope, ir_slope, mbll_hbo_mean, mbll_hbo_std, mbll_hbr_mean, mbll_hbr_std, hbo_slope, hbr_slope, red_delta_mean, ir_delta_mean, hr_bpm
# FNIRS session start 2025-08-10T02:51:49.021958Z
# columns: t_rel, sr, nr, red_mean, red_std, red_min, red_max, ir_mean, ir_std, ir_min, ir_max, red_slope, ir_slope, mbll_hbo_mean, mbll_hbo_std, mbll_hbr_mean, mbll_hbr_std, hbo_slope, hbr_slope, red_delta_mean, ir_delta_mean, hr_bpm
0.000,38.000,1.000,50881.447368,22372.936026,384.000000,65535.000000,46729.631579,24710.628282,511.000000,65535.000000,0.000000,0.000000,0.492350,1.902984,0.267676,1.826013,0.000000,0.000000,-14653.552632,-18805.368421,0.000
1.016,1090.000,30.000,50004.978723,23428.319529,0.000000,65535.000000,46379.320922,24631.853787,471.000000,65535.000000,-1820.697158,-1108.916010,0.279160,2.588951,0.763460,4.180643,-0.255206,0.605221,-15530.021277,-19155.679078,0.000
2.008,1226.000,33.000,50117.319456,23434.529541,0.000000,65535.000000,46562.423959,24645.732102,419.000000,65535.000000,-157.356562,98.556716,0.262550,2.687758,0.808630,4.380917,-0.088442,0.205723,-15417.680544,-18972.576041,0.000
3.027,1226.000,32.000,50325.895810,23342.062229,0.000000,65535.000000,46832.563408,24609.163904,419.000000,65535.000000,196.547002,347.842223,0.269552,2.673937,0.786652,4.329808,-0.017436,0.033842,-15209.104190,-18702.436592,0.000
4.108,1204.000,33.000,50246.564381,23426.636462,0.000000,65535.000000,46731.910535,24649.735915,386.000000,65535.000000,17.397317,69.631775,0.258097,2.721477,0.819771,4.440298,-0.020131,0.048846,-15288.435619,-18803.089465,0.000
5.099,1132.000,31.000,50185.435091,23440.426818,0.000000,65535.000000,46718.693036,24661.871001,386.000000,65535.000000,-54.086734,10.869554,0.260050,2.718069,0.818161,4.427874,-0.009059,0.026096,-15349.564909,-18816.306964,0.000
6.120,1206.000,33.000,50166.018064,23424.965767,0.000000,65535.000000,46759.994214,24663.427920,386.000000,65535.000000,-50.895429,46.586878,0.269506,2.689626,0.797555,4.352776,0.001577,-0.000410,-15368.981936,-18775.005786,0.000
7.229,1228.000,33.000,50158.148743,23436.597704,0.000000,65535.000000,46875.131138,24684.778888,386.000000,65535.000000,-35.472252,112.889157,0.261147,2.709633,0.812052,4.400000,-0.005058,0.010183,-15376.851257,-18659.868862,0.000
8.249,1186.000,32.000,50176.977244,23404.000806,0.000000,65535.000000,46910.390835,24703.503571,386.000000,65535.000000,-12.425686,96.860228,0.269864,2.688587,0.795012,4.344153,0.002170,-0.003935,-15358.022756,-18624.609165,0.000
9.267,1204.000,32.000,50205.737430,23383.656078,0.000000,65535.000000,46973.747114,24711.548488,386.000000,65535.000000,6.969605,104.941554,0.271428,2.687566,0.791356,4.335925,0.002049,-0.004135,-15329.262570,-18561.252886,0.000
10.348,1224.000,33.000,50216.100635,23369.872164,0.000000,65535.000000,47015.891424,24715.501686,386.000000,65535.000000,10.910975,98.221396,0.275175,2.678321,0.783434,4.309158,0.003545,-0.007408,-15318.899365,-18519.108576,0.000
11.369,1184.000,32.000,50217.573167,23366.362180,0.000000,65535.000000,47079.408807,24713.858266,386.000000,65535.000000,8.784131,103.750963,0.277095,2.669621,0.777270,4.284742,0.003755,-0.008794,-15317.426833,-18455.591193,0.000
12.390,1160.000,32.000,50188.853788,23367.879041,0.000000,65535.000000,47083.641529,24736.736704,386.000000,65535.000000,-5.967288,81.537407,0.281030,2.666324,0.772481,4.268270,0.004713,-0.008989,-15346.146212,-18451.358471,0.000
13.439,1178.000,32.000,50187.164794,23356.271425,0.000000,65535.000000,47118.862263,24738.778727,386.000000,65535.000000,-5.284613,79.175743,0.285801,2.653409,0.762288,4.231461,0.005607,-0.011167,-15347.835206,-18416.137737,0.000
14.465,1178.000,32.000,50168.496339,23362.162100,0.000000,65535.000000,47186.537446,24704.490955,386.000000,65535.000000,-11.341506,89.839387,0.287211,2.633151,0.752604,4.185368,0.005029,-0.012683,-15366.503661,-18348.462554,0.000
15.597,1316.000,36.000,50147.132425,23376.194053,0.000000,65535.000000,47231.767519,24676.253185,386.000000,65535.000000,-16.721469,87.539553,0.287134,2.619582,0.747377,4.155962,0.003944,-0.011895,-15387.867575,-18303.232481,0.000
16.649,1204.000,33.000,50120.352241,23395.245517,0.000000,65535.000000,47262.542306,24658.106728,386.000000,65535.000000,-22.882114,82.986008,0.284381,2.617620,0.749376,4.154627,0.002290,-0.009100,-15414.647759,-18272.457694,0.000
17.698,1134.000,31.000,50103.949355,23411.262154,0.000000,65535.000000,47290.828969,24639.914374,386.000000,65535.000000,-24.450116,78.376779,0.281266,2.617464,0.752248,4.158077,0.000903,-0.006659,-15431.050645,-18244.171031,0.000
18.688,1144.000,31.000,50128.977914,23389.303531,0.000000,65535.000000,47322.239213,24627.020130,386.000000,65535.000000,-13.027477,75.904535,0.289044,2.590119,0.733657,4.088671,0.003139,-0.011311,-15406.022086,-18212.760787,0.000
19.737,1170.000,32.000,50122.002916,23390.619446,0.000000,65535.000000,47336.271916,24624.238549,386.000000,65535.000000,-13.272422,68.676383,0.290521,2.583810,0.729778,4.072021,0.003048,-0.010655,-15412.997084,-18198.728084,0.000
20.787,1198.000,33.000,50096.564792,23390.328811,0.000000,65535.000000,47352.080655,24614.026854,386.000000,65535.000000,-20.071113,58.954711,0.293568,2.569741,0.721747,4.036466,0.004202,-0.013256,-15438.435208,-18182.919345,0.000
21.869,1254.000,34.000,50099.842170,23393.839466,0.000000,65535.000000,47382.301507,24601.233111,386.000000,65535.000000,-18.285840,54.576252,0.293010,2.565050,0.720122,4.026685,0.003138,-0.011381,-15435.157830,-18152.698493,0.000
22.918,1172.000,32.000,50099.586380,23391.302411,0.000000,65535.000000,47407.567680,24588.986358,386.000000,65535.000000,-7.209630,62.772031,0.294982,2.552955,0.713461,3.997471,0.003295,-0.012624,-15435.413620,-18127.432320,0.000
23.907,1110.000,30.000,50104.314697,23387.480389,0.000000,65535.000000,47421.283089,24585.541358,386.000000,65535.000000,-8.292204,45.312718,0.295132,2.549773,0.711897,3.990464,0.002249,-0.009536,-15430.685303,-18113.716911,0.000
24.988,1286.000,34.000,50123.547292,23374.699393,0.000000,65535.000000,47443.760505,24586.177128,386.000000,65535.000000,-0.258051,40.207588,0.295153,2.549736,0.711122,3.990047,0.001337,-0.007294,-15411.452708,-18091.239495,0.000
26.082,1218.000,33.000,50129.375661,23369.407859,0.000000,65535.000000,47443.038668,24587.907116,386.000000,65535.000000,0.783772,21.464434,0.295830,2.548010,0.709832,3.985810,0.002018,-0.007452,-15405.624339,-18091.961332,0.000
27.132,1256.000,34.000,50127.988774,23366.406238,0.000000,65535.000000,47439.851004,24594.007072,386.000000,65535.000000,-1.129709,14.559525,0.296350,2.550621,0.710239,3.989590,0.000326,-0.002980,-15407.011226,-18095.148996,0.000
28.210,1214.000,33.000,50124.011194,23370.967436,0.000000,65535.000000,47450.234539,24586.538701,386.000000,65535.000000,2.046227,9.232537,0.295334,2.550438,0.711036,3.990648,0.000090,-0.002114,-15410.988806,-18084.765461,0.000
29.295,1186.000,32.000,50113.085583,23378.287757,0.000000,65535.000000,47453.525920,24585.300675,386.000000,65535.000000,2.906446,3.055790,0.293077,2.556606,0.715552,4.006692,-0.001486,0.002000,-15421.914417,-18081.474080,0.000
30.336,1186.000,32.000,50122.756799,23370.633338,0.000000,65535.000000,47465.945120,24579.222907,386.000000,65535.000000,10.783527,0.228472,0.295370,2.548864,0.710103,3.986265,-0.000708,0.001034,-15412.243201,-18069.054880,0.000
31.378,1202.000,33.000,50115.761959,23372.722472,0.000000,65535.000000,47471.412430,24570.841608,386.000000,65535.000000,11.969265,-1.117781,0.296097,2.543820,0.707602,3.974146,-0.000606,0.001083,-15419.238041,-18063.587570,0.000
32.428,1242.000,34.000,50121.920100,23363.225464,0.000000,65535.000000,47473.672419,24571.306764,386.000000,65535.000000,12.455733,-12.451971,0.299901,2.533804,0.700117,3.946367,0.001379,-0.001127,-15413.079900,-18061.327581,0.000
33.600,1242.000,34.000,50114.959269,23374.959379,0.000000,65535.000000,47489.496458,24560.925779,386.000000,65535.000000,10.881575,-11.638612,0.297398,2.536256,0.703399,3.954997,0.000485,0.000980,-15420.040731,-18045.503542,0.000
34.770,1354.000,37.000,50116.347781,23371.610729,0.000000,65535.000000,47499.599592,24557.284818,386.000000,65535.000000,11.196359,-6.338532,0.299007,2.530286,0.699525,3.939176,0.001143,-0.000845,-15418.652219,-18035.400408,0.000
35.939,1310.000,36.000,50109.473503,23380.227124,0.000000,65535.000000,47536.027032,24532.278454,386.000000,65535.000000,1.863188,11.547412,0.298276,2.520730,0.696479,3.919570,0.000086,-0.001291,-15425.526497,-17998.972968,0.000
36.988,1218.000,33.000,50116.456149,23374.193340,0.000000,65535.000000,47543.604636,24526.230683,386.000000,65535.000000,1.692493,9.701254,0.300377,2.513003,0.691432,3.899672,-0.000236,-0.000631,-15418.543851,-17991.395364,0.000
